DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_5,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2024-04-09,0.0013316214456420283,5260.25,5253.25,27.40924751042651,10.0,0.0,0.007643538294530314,0.007643538294530314,5.842367765995139e-05,-0.012391050843670122,-0.01646524683254618,5188.558338705288,5167.4621393405405,0
2024-04-10,-0.010030653455398664,5207.75,5260.25,29.367193767891333,10.0,0.0,0.008558787802019872,0.008558787802019872,7.325284864000416e-05,-0.013874775101330042,-0.018436821837928934,5187.769204407944,5164.156261466622,0
2024-04-11,0.006793634396180082,5243.25,5207.75,38.02782629227866,10.0,0.0,0.00702645866565365,0.00702645866565365,4.937112138013926e-05,-0.011390694102934557,-0.015135971304213838,5148.766681002873,5129.519188633855,0
2024-04-12,-0.014552522504279963,5167.5,5243.25,45.50182765031574,10.0,0.0,0.007828909076614954,0.007828909076614954,6.129181732990401e-05,-0.012691558108399253,-0.01686456133388777,5177.125487082189,5155.566340206389,1
2024-04-15,-0.012364466531298746,5104.0,5167.5,52.01228511092151,10.0,0.0,0.008331274117879654,0.008331274117879654,6.94101284272514e-05,-0.013505949366548349,-0.017946725651738396,5098.177195556793,5075.587526126491,0
2024-04-16,-0.0022556769236636853,5092.5,5104.0,57.51046574091976,10.0,0.0,0.007828588157225055,0.007828588157225055,6.128679253544439e-05,-0.012691037861319468,-0.016863870028792614,5039.634240805823,5018.648508354417,0
2024-04-17,-0.005957820621581789,5062.25,5092.5,62.80607384848299,10.0,0.0,0.007626239948312181,0.007626239948312181,5.8159535749232585e-05,-0.012363008243601818,-0.016427983783772,5029.928960622432,5009.52392351485,0
2024-04-18,-0.002620844620464524,5049.0,5062.25,80.34134547766837,10.0,0.0,0.005041346522801515,0.005041346522801515,2.5415174762962927e-05,-0.008172600002448436,-0.01085976306623921,5021.046853390015,5007.572593618569,0
2024-04-19,-0.009002572552132548,5003.75,5049.0,78.02767643810822,10.0,0.0,0.0038468970809476923,0.0038468970809476923,1.4798617151403876e-05,-0.006236260679756052,-0.008286752487723006,5017.611096249649,5007.333066909884,1
2024-04-22,0.008705439880209553,5047.5,5003.75,95.73183336662302,10.0,0.0,0.005991687260191304,0.005991687260191304,3.590031622393878e-05,-0.00971321116210397,-0.012906929471795676,4955.382800331757,4939.58194871587,0
2024-04-23,0.0116211668311621,5106.5,5047.5,96.5266810876652,10.0,0.0,0.00815769032958865,0.00815769032958865,6.654791151346418e-05,-0.013224550168497643,-0.017572801977883704,4981.188519201514,4959.576079427897,0
2024-04-24,0.00019580967362209378,5107.5,5106.5,86.4943539223125,10.0,0.0,0.007522649069822544,0.007522649069822544,5.659024902770198e-05,-0.012195075567288272,-0.016204834593147453,5044.604026746061,5024.416880062427,0
2024-04-25,-0.004955970790602393,5082.25,5107.5,99.92327827723896,10.0,0.0,0.007846854358590647,0.007846854358590647,6.157312332493303e-05,-0.012720649465411743,-0.016903217972452776,5042.940771067453,5021.892374680273,0
2024-04-26,0.00964393718459533,5131.5,5082.25,98.3018312645492,10.0,0.0,0.006345534404272789,0.006345534404272789,4.026580687580962e-05,-0.010286837902005136,-0.013669165538888106,5030.237697790228,5013.252526704417,0
2024-04-29,0.0030160065669857516,5147.0,5131.5,99.99979263972236,10.0,0.0,0.006091630862861576,0.006091630862861576,3.710796656936767e-05,-0.009875231186661589,-0.013122221921952894,5081.074641989869,5064.603195490559,0
2024-04-30,-0.015665094176844363,5067.0,5147.0,96.37493064953938,10.0,0.0,0.008485717068555759,0.008485717068555759,7.200739416757853e-05,-0.013756319074991296,-0.01827941729354629,5076.680999927572,5053.770525363297,1
2024-05-01,-0.004053992796995587,5046.5,5067.0,93.69953565216466,10.0,0.0,0.008480812540422175,0.008480812540422175,7.192418134578202e-05,-0.013748368273264961,-0.01826885225635999,4997.813707059101,4975.272157987558,0
2024-05-02,0.008877548932805013,5091.5,5046.5,98.2108866422534,10.0,0.0,0.009402993229698032,0.009402993229698032,8.841628167774702e-05,-0.015243328770296143,-0.020255357993369267,4970.157873652581,4945.309619251709,0
