DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,gk_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-10-14,0.0101352218940427,1190.0,1178.0,99.99839270837798,10.0,0.0,0.007106559929263914,0.007106559929263914,5.050319402821953e-05,-0.011520547423712352,-0.015308520590437162,1164.5066696502574,1160.1038936962593,0
2005-10-17,0.0035650661644970327,1194.25,1190.0,99.31562261006287,10.0,0.0,0.0071079172234958295,0.0071079172234958295,5.0522487256068665e-05,-0.011522747753087233,-0.01531144439139056,1176.3666279730596,1171.918163945784,0
2005-10-18,-0.010733555643109405,1181.5,1194.25,99.99959329004446,10.0,0.0,0.007014385514432901,0.007014385514432901,4.9201604145086116e-05,-0.011371122142298648,-0.015109964053744703,1180.7469552647635,1176.3405715806516,0
2005-10-19,0.01595331903434527,1200.5,1181.5,99.99785622043429,10.0,0.0,0.007460197054660924,0.007460197054660924,5.565454009437153e-05,-0.012093833699276562,-0.016070304248011112,1167.2971917936613,1162.6646855055046,0
2005-10-20,-0.0176475168135779,1179.5,1200.5,99.9998116947278,10.0,0.0,0.0077431591556778095,0.0077431591556778095,5.995651371015709e-05,-0.012552547667261908,-0.016679844052480054,1185.52485129069,1180.6419224362267,1
2005-10-21,0.0035967456525582975,1183.75,1179.5,99.99925535941414,10.0,0.0,0.007859989172886443,0.007859989172886443,6.17794297978921e-05,-0.012741942503464268,-0.016931512193158738,1164.566223527588,1159.6973984385302,0
2005-10-24,0.015715357479628267,1202.5,1183.75,99.99994170864126,10.0,0.0,0.007848871996591419,0.007848871996591419,6.160479161887696e-05,-0.012723920287652481,-0.01690756424592212,1168.783477698341,1163.9039180506545,0
2005-10-25,-0.0029148469524020726,1199.0,1202.5,99.9999890026841,10.0,0.0,0.007921535279067712,0.007921535279067712,6.275072117751437e-05,-0.012841715789282402,-0.017064091084087022,1187.1565656312239,1182.154512781196,0
2005-10-26,-0.0025052205169373565,1196.0,1199.0,99.9987620624785,10.0,0.0,0.008019534551219606,0.008019534551219606,6.431293441820506e-05,-0.013000583831422748,-0.017275195175309472,1183.5131869169354,1178.4649253874454,0
2005-10-27,-0.011351814144489047,1182.5,1196.0,78.03615146693188,10.0,0.0,0.00785321182093405,0.00785321182093405,6.16729359044583e-05,-0.012730955639868957,-0.01691691283243505,1180.8702892408933,1175.9375480845388,0
2005-10-28,0.014482360372267244,1199.75,1182.5,99.9998936121331,10.0,0.0,0.008061362861144306,0.008061362861144306,6.498557117903671e-05,-0.013068392311606936,-0.01736529918486108,1167.1471630392919,1162.1427997137123,0
2005-10-31,0.008300524935073383,1209.75,1199.75,99.9998960576988,10.0,0.0,0.00814049133805385,0.00814049133805385,6.626759922492976e-05,-0.01319666863374821,-0.017535752952945342,1184.0213082379544,1178.8948700128724,0
2005-11-01,-0.0028973530202325293,1206.25,1209.75,99.99945753792956,10.0,0.0,0.008001233580038881,0.008001233580038881,6.401973880234181e-05,-0.01297091586147862,-0.017235772332621344,1194.1597629436978,1189.0776878147826,0
2005-11-02,0.009693795616646739,1218.0,1206.25,99.99962662904836,10.0,0.0,0.0080065800510885,0.0080065800510885,6.410532411448834e-05,-0.012979583103279117,-0.017247289376446196,1190.6945479076642,1185.6238411558365,0
2005-11-03,0.004709745574877466,1223.75,1218.0,99.99989956894652,10.0,0.0,0.007634798180523567,0.007634798180523567,5.829014325732598e-05,-0.01237688211802711,-0.016446419408790266,1203.017864895743,1198.1320870035922,0
2005-11-04,-0.0014310541131790089,1222.0,1223.75,99.9998864962055,10.0,0.0,0.007628034209442773,0.007628034209442773,5.8186905900429224e-05,-0.012365916946356912,-0.016431848872329007,1208.7103900696857,1203.805833458862,0
2005-11-07,0.0006135596879257577,1222.75,1222.0,99.99969183043255,10.0,0.0,0.007515653030197583,0.007515653030197583,5.648504047031811e-05,-0.01218373418593361,-0.016189764148696655,1207.2018084979782,1202.3753957137787,0
2005-11-08,0.0,1222.75,1222.75,99.99997667341918,10.0,0.0,0.0074163340195734905,0.0074163340195734905,5.500201028988309e-05,-0.012022726696605429,-0.01597581715686171,1208.1372296216448,1203.3707811725694,0
