DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,ewma_vol,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-08-15,0.005266368258391552,1237.5,1231.0,99.99994261441516,10.0,0.0,0.005163838945442335,0.005163838945442335,2.6665232654467008e-05,-0.008371174246263354,-0.011123628817437307,1220.7380965204159,1217.3826902864369,0
2005-08-16,-0.01301360374505034,1221.5,1237.5,99.9995455235726,10.0,0.0,0.005935196006973172,0.005935196006973172,3.5226551641190285e-05,-0.009621632371774703,-0.012785239438688624,1225.6503279499652,1221.7789788534144,1
2005-08-17,0.0,1221.5,1221.5,99.9997491039291,10.0,0.0,0.005754386026564334,0.005754386026564334,3.311295854271887e-05,-0.009328518688823425,-0.01239574953983514,1210.1581977766466,1206.45204992892,0
2005-08-18,-0.0004094165870904831,1221.0,1221.5,99.99999831459697,10.0,0.0,0.005579985514915144,0.005579985514915144,3.113623834666283e-05,-0.009045795488685393,-0.012020066530033104,1210.500385944983,1206.9053786148297,0
2005-08-19,0.002249719734015443,1223.75,1221.0,99.45683865522396,10.0,0.0,0.005437990288586415,0.005437990288586415,2.9571738378760165e-05,-0.008815604966809314,-0.0117141890214166,1210.283452164544,1206.780423213118,0
2005-08-22,0.00020426922755145682,1224.0,1223.75,99.99675722449626,10.0,0.0,0.005272564616111786,0.005272564616111786,2.7799937631074026e-05,-0.008547431008689908,-0.011357839066097629,1213.3346569270575,1209.929478642428,0
2005-08-23,-0.0020445723744764166,1221.5,1224.0,99.95099396405736,10.0,0.0,0.005136414892206227,0.005136414892206227,2.6382757944877907e-05,-0.008326716715615369,-0.011064553584438929,1213.8504137475677,1210.531634542668,0
2005-08-24,-0.009459252107008709,1210.0,1221.5,99.9999150791108,10.0,0.0,0.0054925804039287545,0.0054925804039287545,3.016843949362216e-05,-0.008904101794940967,-0.011831783738561143,1210.6719183681907,1207.1326395225456,1
2005-08-25,0.0028883865758695393,1213.5,1210.0,99.83265051801952,10.0,0.0,0.0053720480028295195,0.0053720480028295195,2.8858899744704628e-05,-0.008708704970488732,-0.011572140146948795,1199.5082182111412,1196.0784170348168,0
2005-08-26,-0.006199647879524761,1206.0,1213.5,93.77486480088828,10.0,0.0,0.005425265319763459,0.005425265319763459,2.9433503789828106e-05,-0.008794976335200025,-0.011686777664982844,1202.8740920160324,1199.4006437988292,0
2005-08-29,0.007023371155096214,1214.5,1206.0,99.99763513514154,10.0,0.0,0.005534180888385622,0.005534180888385622,3.062715810537267e-05,-0.008971540943953304,-0.011921396980301029,1195.22871139697,1191.7081538896348,0
2005-08-30,-0.004952548298689408,1208.5,1214.5,99.92426425138989,10.0,0.0,0.005501017423904545,0.005501017423904545,3.0261192698101393e-05,-0.008917779170452238,-0.011849958255529536,1203.7175066029881,1200.1931608373545,0
2005-08-31,0.010699690554257124,1221.5,1208.5,99.99866645522394,10.0,0.0,0.00594260244452099,0.00594260244452099,3.531452381362685e-05,-0.009633639055157338,-0.012801193937465968,1196.91364618491,1193.1283547453713,0
2005-09-01,0.00020464545246934307,1221.75,1221.5,99.99953237382074,10.0,0.0,0.0057617848944994665,0.0057617848944994665,3.319816517048223e-05,-0.009340513100997094,-0.012411687732611714,1210.143682727477,1206.4328214168067,0
2005-09-02,-0.0016383374543176288,1219.75,1221.75,99.75948293425334,10.0,0.0,0.00560065391156305,0.00560065391156305,3.136732423710649e-05,-0.009079301326407774,-0.012064589137146128,1210.7075682427278,1207.0986472110749,0
2005-09-06,0.011817578443025667,1234.25,1219.75,99.50481470233744,10.0,0.0,0.006153421357123531,0.006153421357123531,3.7864594398304e-05,-0.009975400653543607,-0.013255327258869458,1207.642991578507,1203.688499966991,0
2005-09-07,0.0010122482896921525,1235.5,1234.25,99.99418938073124,10.0,0.0,0.0059711135921538825,0.0059711135921538825,3.565419753040484e-05,-0.009679858890306639,-0.01286261092331278,1222.3602724456066,1218.4759874403674,0
2005-09-08,-0.00283688133519977,1232.0,1235.5,95.94728388409116,10.0,0.0,0.0058307649087560405,0.0058307649087560405,3.399781942118084e-05,-0.009452337603068595,-0.012560280297662353,1223.8766573131188,1220.0788235787802,0
2005-09-09,0.008084118399959372,1242.0,1232.0,99.99790352318426,10.0,0.0,0.005989918903806936,0.005989918903806936,3.5879128474183684e-05,-0.009710344453908877,-0.012903120185672603,1220.0947512121825,1216.2054743982533,0
2005-09-12,-0.001410011312265702,1240.25,1242.0,99.99930241291628,10.0,0.0,0.005817703041559933,0.005817703041559933,3.384566867977569e-05,-0.0094311628206179,-0.012532143215176386,1230.3415585216924,1226.5322028912576,0
2005-09-13,-0.0010083695520162195,1239.0,1240.25,99.99874316846768,10.0,0.0,0.005645877886404837,0.005645877886404837,3.187593710819515e-05,-0.009152614568263114,-0.012162007882212368,1228.9502597471655,1225.2574244362506,0
2005-09-14,-0.0036385728439078946,1234.5,1239.0,99.99910977297796,10.0,0.0,0.005545965526590377,0.005545965526590377,3.0757733622128877e-05,-0.008990645191952413,-0.011946782733521158,1227.9105161130522,1224.2860036568293,0
2005-09-15,-0.0008103728158230794,1233.5,1234.5,99.99905338990904,10.0,0.0,0.005380675780126382,0.005380675780126382,2.8951671850838646e-05,-0.008722691585461248,-0.011590725581774278,1223.7786646664558,1220.2738542124323,0
2005-09-16,0.007068594513018667,1242.25,1233.5,99.997920015283,10.0,0.0,0.005496587417949158,0.005496587417949158,3.0212473243156988e-05,-0.00891059762351471,-0.011840415405253338,1222.5576018856764,1218.9809728785353,0
2005-09-19,-0.0034270772378883763,1238.0,1242.25,99.99887353863464,10.0,0.0,0.005394850911029398,0.005394850911029398,2.9104416352234727e-05,-0.008745671095861642,-0.011621260789450132,1231.433059728081,1227.8970500063488,0
2005-09-20,-0.008517593575866123,1227.5,1238.0,99.99949763914312,10.0,0.0,0.005631262326558655,0.005631262326558655,3.17111153905188e-05,-0.009128921072111947,-0.01213052392920654,1226.7498248230772,1223.0731297935688,0
2005-09-21,-0.009412797142562823,1216.0,1227.5,99.99109375434656,10.0,0.0,0.005926592062046283,0.005926592062046283,3.5124493469910006e-05,-0.009607684391802977,-0.012766705342109786,1215.7630401958968,1211.9284791994594,0
2005-09-22,0.003079136169834129,1219.75,1216.0,95.131256632114,10.0,0.0,0.0057953333497615354,0.0057953333497615354,3.358588863485826e-05,-0.00939489898863978,-0.012483955781184962,1204.6292997552168,1200.9138729709487,0
2005-09-23,0.0006146911370681352,1220.5,1219.75,99.9532166483076,10.0,0.0,0.005620801190969679,0.005620801190969679,3.159340602840616e-05,-0.009111962373408458,-0.012107989185088822,1208.6861670601852,1205.070330173594,0
2005-09-26,0.0008190008647801506,1221.5,1220.5,94.04939878854483,10.0,0.0,0.005453260255268625,0.005453260255268625,2.9738047411692433e-05,-0.00884035933137838,-0.01174708265795758,1209.7578934366768,1206.2465676468787,0
2005-09-27,0.00020464545246934307,1221.75,1221.5,99.99892923940034,10.0,0.0,0.005287369606209109,0.005287369606209109,2.7956277352663867e-05,-0.008571431592969997,-0.011389731078266949,1211.07473983943,1207.6663736777846,0
2005-09-28,0.0008181632692023655,1222.75,1221.75,99.98010093461144,10.0,0.0,0.005130210929348651,0.005130210929348651,2.6319064179608344e-05,-0.008316659381402039,-0.011051189383743677,1211.6312567944526,1208.3225407244406,0
