DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-12-12,0.014001238,0.011153296,0.007981535,19.31691,-0.018080768763670162,-0.027570840477248604,0,0
2022-12-13,0.015782606,0.010498721,0.027574036,20.17748,-0.017019628206266384,-0.02595273798312769,0,0
2022-12-14,-0.0060598752,0.012155747,0.015981924,21.377874,-0.01970585699014178,-0.03004889043403645,0,0
2022-12-15,-0.026013028,0.012964152,0.01682917,21.013071,-0.021016373841226715,-0.03204725961381432,1,0
2022-12-16,-0.012362047,0.014296913,0.012818535,22.005089,-0.02317693172564705,-0.03534183173913823,0,0
2022-12-19,-0.0086737545,0.014654974,0.012305577,22.840382,-0.023757391273368633,-0.036226957687205436,0,0
2022-12-20,0.0009746906,0.014361881,0.011568767,22.38097,-0.023282253609576736,-0.03550243402870587,0,0
2022-12-21,0.014571502,0.013557875,0.008489757,21.05816,-0.021978866811183828,-0.033514937259716264,0,0
2022-12-22,-0.014571502,0.012015929,0.021659886,20.148233,-0.0194791976115007,-0.02970326411400176,0,0
2022-12-23,0.0053115813,0.013079302,0.008867553,21.120535,-0.021203046520478257,-0.03233191137438803,0,0
2022-12-27,-0.0038188985,0.012461342,0.010953186,21.096249,-0.02020126230134683,-0.030804319640910707,0,0
2022-12-28,-0.012398201,0.012069267,0.010074733,19.439672,-0.019565664692265155,-0.02983511526045745,0,0
