DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-08-02,-0.006513095,0.008537275,0.010002302,19.82257,-0.013839899847333971,-0.02110406232718652,0,0
2022-08-03,0.015151805,0.00860654,0.011616935,20.545116,-0.013952186361331673,-0.02127528477937547,0,0
2022-08-04,-0.00096286944,0.008273631,0.006332824,21.82187,-0.013412503490428575,-0.02045233800446453,0,0
2022-08-05,-0.0013254611,0.008146171,0.010659064,21.887022,-0.013205876285159329,-0.02013725816526074,0,0
2022-08-08,-0.001206491,0.007890083,0.009917393,21.57468,-0.012790727954374517,-0.019504210502737526,0,0
2022-08-09,-0.0041736034,0.007802864,0.006213384,21.758415,-0.012649336342473817,-0.019288606529948047,0,0
2022-08-10,0.020517847,0.007798922,0.011844878,22.316422,-0.012642944783638978,-0.019278860227048007,0,0
2022-08-11,-5.9384187e-05,0.007893088,0.0096490765,25.947887,-0.012795599481853017,-0.019511638953858487,0,0
2022-08-12,0.016783364,0.00795809,0.008510442,26.277916,-0.01290097453734042,-0.019672322323194085,0,0
2022-08-15,0.004021336,0.007914914,0.008687475,32.92611,-0.012830981355545622,-0.019565591748018713,0,0
2022-08-16,0.002207763,0.0077818595,0.007778706,33.777542,-0.012615285445710108,-0.01923668330394751,0,0
2022-08-17,-0.0072223507,0.0077687264,0.008711854,34.118473,-0.012593994878805628,-0.019204217935275075,0,0
2022-08-18,0.0022771738,0.007710604,0.0061164154,34.85969,-0.012499771502558252,-0.019060539438541906,0,0
2022-08-19,-0.012914009,0.0076155774,0.0077037634,28.433924,-0.012345722527941843,-0.01882563462003846,1,0
2022-08-22,-0.021558866,0.007803876,0.009573628,39.707916,-0.012650976220833264,-0.01929110713295013,1,1
2022-08-23,-0.0025992095,0.008244303,0.0070499727,57.555298,-0.01336495883390633,-0.020379838535130333,0,0
2022-08-24,0.0029613534,0.008270107,0.007870198,49.484394,-0.013406790501949371,-0.020443626433841216,0,0
2022-08-25,0.013962774,0.0080676805,0.0064812987,55.9006,-0.01307863421556235,-0.019943230419609666,0,0
2022-08-26,-0.03426278,0.007837375,0.021367176,61.41357,-0.01270528210511543,-0.0193739166026187,1,1
