DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,yz_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2009-12-16,0.001583889911395353,1105.75,1104.0,15.552603642237044,10.0,0.0,0.01051367084955257,0.01051367084955257,0.00011053727473273145,-0.017043864376743285,-0.022647912391294687,1085.343018897703,1079.27771550683,0
2009-12-17,-0.010454640677431293,1094.25,1105.75,15.787416590810958,10.0,0.0,0.01055819503648872,0.01055819503648872,0.00011147548242853503,-0.017116043182270262,-0.022743823695676683,1086.9849847693747,1080.8848530551481,0
2009-12-18,0.0031934333708223406,1097.75,1094.25,16.961366110587,10.0,0.0,0.010350293731268244,0.010350293731268244,0.00010712858032353071,-0.01677901135954809,-0.02229597530722637,1076.042743861919,1070.1226004626105,0
2009-12-21,0.009519564183336549,1108.25,1097.75,16.517115222628203,10.0,0.0,0.010407047125197633,0.010407047125197633,0.00010830662986608431,-0.016871015109988265,-0.02241823002796229,1079.3851952101218,1073.4141900887914,0
2009-12-22,0.004726013072258617,1113.5,1108.25,17.324745793110445,10.0,0.0,0.010091590068560695,0.010091590068560695,0.00010184019011187285,-0.0163596230979171,-0.02173869155998437,1090.2669467644225,1084.4180710700323,0
2009-12-23,0.0017945271751651504,1115.5,1113.5,17.285419628232983,10.0,0.0,0.010013424359286855,0.010013424359286855,0.00010026866739915937,-0.016232907532360667,-0.021570311727576674,1095.570574525097,1089.7386490611184,0
2009-12-24,0.005810072210054251,1122.0,1115.5,16.23227748941095,10.0,0.0,0.009984652189384163,0.009984652189384163,9.969327934297396e-05,-0.016186264550222134,-0.02150833246337978,1097.5895644537857,1091.7636349984255,0
2009-12-28,0.0008908686558015688,1123.0,1122.0,17.1852421818852,10.0,0.0,0.007879532137902556,0.007879532137902556,6.208702671223922e-05,-0.012773623887637356,-0.01697361046367573,1107.759141318558,1103.116324504578,0
2009-12-29,-0.0011137098823503777,1121.75,1123.0,17.709078291494848,10.0,0.0,0.007741709275816193,0.007741709275816193,5.9934062511258484e-05,-0.01255019724597922,-0.01667672080917582,1108.9942001027518,1104.427338516003,0
2009-12-30,0.0002228412265488089,1122.0,1121.75,18.399692441996848,10.0,0.0,0.0076665872742594015,0.0076665872742594015,5.87765604338362e-05,-0.012428415879169744,-0.016514897547418552,1107.8947025337477,1103.3765491045854,0
2009-12-31,-0.0100773442666231,1110.75,1122.0,16.00751655433438,10.0,0.0,0.007699562689563312,0.007699562689563312,5.928326561051542e-05,-0.01248187280342095,-0.016585931188052384,1108.0823783991798,1103.5440627494595,0
2010-01-04,0.01607536291517686,1128.75,1110.75,17.425110856698396,10.0,0.0,0.007388879982995255,0.007388879982995255,5.459554740310796e-05,-0.011978220559526435,-0.01591667733556535,1097.5245582718744,1093.2105061687773,0
2010-01-05,0.003095977705128483,1132.25,1128.75,15.500161150730854,10.0,0.0,0.006773075164428467,0.006773075164428467,4.587454718299771e-05,-0.01097993043228282,-0.014590147926321838,1116.4241955938526,1112.400928237076,0
2010-01-06,0.0006621785916829381,1133.0,1132.25,16.525756122325593,10.0,0.0,0.006677034882866705,0.006677034882866705,4.45827948270188e-05,-0.010824238138214799,-0.014383263773872017,1120.0603472357845,1116.0811090521474,0
2010-01-07,0.00396388979709883,1137.5,1133.0,17.28503208967508,10.0,0.0,0.006493981321292814,0.006493981321292814,4.217179340129996e-05,-0.010527487353280534,-0.01398894088848167,1121.1349211442339,1117.260873494095,0
2010-01-08,0.0035103151447444247,1141.5,1137.5,14.324685467261691,10.0,0.0,0.006474304282903966,0.006474304282903966,4.191661594762864e-05,-0.010495588620817384,-0.013946553805232841,1125.6237013379964,1121.7459080471835,0
2010-01-11,0.0008756567985095387,1142.5,1141.5,15.34760606712475,10.0,0.0,0.0064057589700303634,0.0064057589700303634,4.1033747982124465e-05,-0.010384468819465715,-0.013798897647549218,1129.7074644242116,1125.8567364497685,0
