DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2024-02-08,0.0004983554,0.0054765353,0.002279225,99.99547,-0.008878090439800536,-0.013537942908166482,0,0
2024-02-09,0.005217792,0.0051530655,0.0034069044,99.96626,-0.008353709161618372,-0.012738329088699577,0,0
2024-02-12,-0.0005453509,0.0050177067,0.0048993076,95.25498,-0.008134276894861977,-0.012403723182204176,0,0
2024-02-13,-0.01398275,0.005067207,0.012429436,72.277596,-0.00821452290337348,-0.01252608799580945,1,1
2024-02-14,0.00936013,0.0058469847,0.005316172,97.533104,-0.00947863195647975,-0.014453691268910773,0,0
2024-02-15,0.0056634857,0.005894326,0.004468606,99.9987,-0.009555377926104672,-0.01457071897461608,0,0
2024-02-16,-0.005314802,0.005767175,0.005398253,99.605896,-0.009349251208672355,-0.014256402314815397,0,0
2024-02-20,-0.005643666,0.005673871,0.008088568,79.308495,-0.009197994162832604,-0.014025754827619663,0,0
2024-02-21,0.0009511653,0.0058656447,0.008680598,99.9674,-0.009508881508863145,-0.014499817934992944,0,0
2024-02-22,0.020111635,0.0060910746,0.008126577,94.396805,-0.009874329625055705,-0.015057079180128786,0,0
2024-02-23,0.0007353482,0.006209643,0.00427029,98.3589,-0.010066542274225624,-0.015350178680334852,0,0
2024-02-26,-0.004174141,0.0058995592,0.004023872,99.58467,-0.009563860899543067,-0.014583654415055575,0,0
2024-02-27,0.0019173576,0.0055915997,0.003280569,73.449165,-0.009064623016217455,-0.013822381029986537,0,0
2024-02-28,-0.0017697379,0.0052834805,0.0037130672,64.76401,-0.008565126871040074,-0.013060713828901732,0,0
2024-02-29,0.004467471,0.005117802,0.0065071383,71.825645,-0.008296542985128193,-0.012651158042307355,0,0
2024-03-01,0.00824415,0.0052248393,0.0062886956,61.434723,-0.008470062877784974,-0.012915753499646652,0,0
2024-03-04,-0.0015071593,0.005352361,0.003509895,99.99985,-0.008676790518218798,-0.013230986489523242,0,0
2024-03-05,-0.010270043,0.005261366,0.0081845885,46.596447,-0.008529276581243765,-0.013006046760595259,1,0
2024-03-06,0.0050993003,0.0055783642,0.0065531624,99.95764,-0.009043167026688965,-0.013789663413147137,0,0
2024-03-07,0.009733858,0.0057523297,0.010056184,55.670795,-0.009325184748857827,-0.014219704067463675,0,0
2024-03-08,-0.0063649607,0.0061841346,0.009059483,99.90257,-0.010025189994195022,-0.015287121786515985,0,0
2024-03-11,-0.0011705034,0.0064952993,0.005197347,79.40678,-0.010529623498303317,-0.016056317823196355,0,0
2024-03-12,0.022819815,0.0063037667,0.007531225,43.936886,-0.010219127765015332,-0.015582851874748947,0,0
