DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2010-04-15,0.001656315,0.0061945077,0.0054753274,9.02313,-0.010015116723277144,-0.01541105845777285,0,0
2010-04-16,-0.015216552,0.0063125966,0.012136343,8.362876,-0.010181858452835599,-0.01578516051950305,1,0
2010-04-19,0.004401139,0.007113775,0.008648096,8.615686,-0.011485295962897666,-0.01775237216980976,0,0
2010-04-20,0.008329911,0.0074706557,0.004740667,11.100132,-0.012110788642128341,-0.018467390743733863,0,0
2010-04-21,-0.004156282,0.0071616485,0.008205168,10.821513,-0.011609851800934707,-0.017703526667031688,0,0
2010-04-22,0.0010406912,0.007202254,0.012145781,10.312407,-0.011675678189389005,-0.017803903419756576,0,0
2010-04-23,0.008699309,0.007660307,0.0076641864,9.512921,-0.012402917304548799,-0.018993803955252183,0,0
2010-04-26,-0.0033051053,0.0075360737,0.0051713157,9.234461,-0.012192080408431328,-0.018720752139418248,0,0
2010-04-27,-0.022811495,0.0071504824,0.013299036,8.864632,-0.011554694263933971,-0.0178100580831724,1,1
2010-04-28,0.00759177,0.007903593,0.007940229,7.7453175,-0.01271229503753324,-0.019872013798231822,0,0
2010-04-29,0.012733707,0.008011721,0.0073192045,7.4679313,-0.012866824176003589,-0.020198610263827035,0,0
2010-04-30,-0.018210864,0.007868607,0.00959506,8.060724,-0.012675248904328307,-0.01972700985515379,1,0
2010-05-03,0.012594625,0.008152659,0.00798147,8.401896,-0.013151829455494063,-0.020379830765833423,0,0
2010-05-04,-0.021932553,0.008312097,0.016394509,9.369286,-0.013452844674977427,-0.02062955118026612,1,1
2010-05-05,-0.007275872,0.009831009,0.011579959,10.325665,-0.015937192018000246,-0.024302162398451677,0,0
2010-05-06,-0.03630401,0.010714894,0.06813653,9.58476,-0.01735200808027808,-0.02655530156084037,1,1
2010-05-07,-0.013904687,0.025183106,0.026855215,8.423881,-0.04062879973363753,-0.062940821456789,0,0
2010-05-10,0.04374455,0.027197752,0.01842262,7.8722057,-0.04377313169960403,-0.06830230051790492,0,0
2010-05-11,-0.0036816502,0.023600273,0.017335521,7.093715,-0.03781356222643845,-0.059734486010715966,0,0
2010-05-12,0.015073498,0.021148896,0.01579383,7.290422,-0.03392912061322287,-0.05341673520112407,0,0
2010-05-13,-0.011175702,0.018562688,0.010945964,6.769547,-0.029671613189862844,-0.047158161096264896,0,0
2010-05-14,-0.018761458,0.015960708,0.019226097,6.9899507,-0.025554642351540775,-0.040444722780830784,0,0
2010-05-17,-0.00066086574,0.0161612,0.01725778,7.3146367,-0.025931249383457013,-0.04080872355233408,0,0
2010-05-18,-0.013980035,0.016213067,0.017916823,6.829196,-0.025927884171169445,-0.0411600734845118,0,0
2010-05-19,-0.007851975,0.01665998,0.014612595,7.2564936,-0.026721892716553137,-0.04209394171558143,0,0
2010-05-20,-0.036701366,0.016341519,0.022299804,7.239523,-0.026208280034886098,-0.04129673768331054,1,0
2010-05-21,0.013460402,0.018221406,0.023168748,7.08633,-0.029193804378755853,-0.04612382531266738,0,0
2010-05-24,-0.01252626,0.020276684,0.009001459,7.408762,-0.03255313586240602,-0.0511509467112993,0,0
2010-05-25,0.0018656722,0.018101243,0.025372773,7.3875012,-0.029056923396375178,-0.045673033209728556,0,0
2010-05-26,-0.011011005,0.019546004,0.017915424,6.7697597,-0.03124345376276755,-0.04965613522434311,0,0
2010-05-27,0.036771398,0.018562369,0.02031015,6.4550967,-0.02959151298893956,-0.04734010949594728,0,0
2010-05-28,-0.011418256,0.017698783,0.01363001,6.1929355,-0.02814164588994441,-0.04529353454780409,0,0
2010-06-01,-0.017609352,0.016300399,0.014250744,5.6493444,-0.02586221537535151,-0.041826467628454024,0,0
2010-06-02,0.02516001,0.015698222,0.012681385,5.9692087,-0.02490680223140658,-0.04028129617438369,0,0
2010-06-03,0.006135686,0.014633942,0.00858587,5.9601703,-0.02321821411984004,-0.03755037482982079,0,0
2010-06-04,-0.034573622,0.013324366,0.022983423,5.7363796,-0.02114044045514991,-0.03419003111354955,1,1
2010-06-07,-0.01702974,0.015531212,0.012762334,6.431796,-0.024753982578511965,-0.03962147494913004,0,0
2010-06-08,0.010677525,0.016091054,0.01328472,6.979309,-0.0257613848109117,-0.04077991671455208,0,0
2010-06-09,-0.0035465222,0.015987396,0.017483192,7.400178,-0.025665610600930953,-0.040334125292610025,0,0
2010-06-10,0.02641266,0.01655338,0.016469091,7.672267,-0.02661467343438201,-0.041649254124342325,0,0
2010-06-11,0.005062137,0.016263774,0.011189555,8.670979,-0.026263398249473786,-0.0405686300940444,0,0
