t,sigma_next,omega,alpha,beta,shape,_fallback,vxreg1_p,vxreg2_p,_conv,_llh,ab
2022-04-08,0.009562836983632732,0.04774536218638387,0.18682539853574617,0.7695712240083109,13.769099507223837,0,,,0,-320.7662563243196,0.9563966225440571
2022-04-11,0.008710038718936613,0.04848888207198921,0.18726695447901992,0.7669717535405761,13.738436042053994,0,,,0,-320.95699312650305,0.954238708019596
2022-04-12,0.010772263713364438,0.04549327174138436,0.17955888170879647,0.7794722849403286,14.396173219608364,0,,,0,-322.8906963289906,0.9590311666491251
2022-04-13,0.009838080768295487,0.04576956374148625,0.1783466974448621,0.7790767522178709,14.266978654476272,0,,,0,-323.0471928401785,0.957423449662733
2022-04-14,0.01014111413795785,0.045561238964014525,0.18017599523947128,0.7789767978632814,14.140033328977255,0,,,0,-323.03045676286257,0.9591527931027527
2022-04-18,0.010604875635761067,0.045676723375427816,0.18017750816418715,0.7790446889517288,14.688544330152425,0,,,0,-323.9853867937421,0.959222197115916
2022-04-19,0.009575434328757097,0.04575666409807451,0.17856593887437963,0.7792638603486721,14.378241058691973,0,,,0,-323.9771963339671,0.9578297992230518
2022-04-20,0.01118291521843614,0.044901849844271265,0.17865246037724053,0.7822040504689856,14.74144527794356,0,,,0,-325.3182609250288,0.9608565108462261
2022-04-21,0.010111639088439973,0.04441181679180021,0.176743948785689,0.7840212435369349,14.098760814563136,0,,,0,-324.91651170818164,0.9607651923226239
2022-04-22,0.01113288448101814,0.044039333123706836,0.17856341204029272,0.7845892516771225,14.255810739850407,0,,,0,-325.6720702360843,0.9631526637174151
2022-04-25,0.016432252473257823,0.04426968527003789,0.20238218164305272,0.7723903659822936,12.14737150367742,0,,,0,-328.25183836714604,0.9747725476253464
2022-04-26,0.014617847324670852,0.04207849574195827,0.18906297225119484,0.7841730941709428,12.421976804500014,0,,,0,-329.034829816177,0.9732360664221377
2022-04-27,0.018526195089078566,0.04212438783622123,0.20035708713329073,0.7777849276113857,12.499032304476696,0,,,0,-331.74238546148763,0.9781420147446764
2022-04-28,0.01629409878976043,0.040415867478900476,0.18871493984883692,0.7874635377222504,12.675302816305596,0,,,0,-332.47163392681614,0.9761784775710873
2022-04-29,0.01818733448818518,0.0401943497027506,0.1934917400999538,0.7851588840619934,12.905865711062084,0,,,0,-334.0541481276005,0.9786506241619473
2022-05-02,0.02369123489456388,0.04026510269328996,0.20935255510994377,0.7760122956160707,12.490656178867296,0,,,0,-336.63152485634185,0.9853648507260144
2022-05-03,0.020885417438418145,0.03917730614677557,0.19977129783151723,0.7830938686949003,12.681667676665276,0,,,0,-337.48113722887723,0.9828651665264175
2022-05-04,0.018582597199418717,0.03901083281068894,0.19465186577155333,0.7860483295743304,12.605178565371643,0,,,0,-337.9573244661821,0.9807001953458837
2022-05-05,0.02129940585219027,0.038494066877927544,0.1985113479251697,0.7844678806357931,13.151691629691118,0,,,0,-339.93504306967003,0.9829792285609628
2022-05-06,0.025185209463022287,0.038475462541642205,0.20688757557099435,0.7795944116879556,13.204258826015712,0,,,0,-341.83448014933253,0.98648198725895
2022-05-09,0.022333299196654423,0.03875629644524846,0.20304252985015697,0.7809061960947683,13.127340721415148,0,,,0,-342.3789856933971,0.9839487259449253
2022-05-10,0.02483128581604623,0.03847700492247239,0.20707084943345797,0.7790767537749055,13.243034747555654,0,,,0,-343.79629526306087,0.9861476032083635
2022-05-11,0.021904025152599996,0.039052245344408335,0.2044031289374775,0.7791788517978335,13.04337070055341,0,,,0,-344.1765110349391,0.983581980735311
2022-05-12,0.021089729944014462,0.03518545629430325,0.19716781554426188,0.7911048220796422,12.893827155021475,0,,,0,-342.6799140987671,0.988272637623904
2022-05-13,0.018844115321535484,0.03522686358969354,0.1963291404485334,0.7915611485340158,12.29460983729722,0,,,0,-342.5663989318916,0.9878902889825492
2022-05-16,0.020080144632480378,0.032446409012196246,0.19686725595672813,0.7972838254379047,11.800810784013002,0,,,0,-342.54892951052943,0.9941510813946328
2022-05-17,0.017899924631393394,0.034619306528292676,0.1990048563782901,0.791963921043477,11.827250284051372,0,,,0,-343.41801241759595,0.9909687774217671
2022-05-18,0.018381640366156256,0.034284512213787116,0.20027173311162638,0.7924367392326104,11.85422397798582,0,,,0,-344.42083684206284,0.9927084723442368
2022-05-19,0.024757682064472788,0.03218591830331764,0.20275308136303805,0.7962468988206379,11.705634750301762,0,,,0,-347.86620024242063,0.998999980183676
2022-05-20,0.02234117924121113,0.03199803498621413,0.20060487389818216,0.7983951103966256,11.248099721896036,0,,,0,-348.16460087668173,0.9989999842948077
2022-05-23,0.02005437208231296,0.03200474050111658,0.19941582072548414,0.7995802007821369,11.085713483213668,0,,,0,-349.31008690884335,0.998996021507621
2022-05-24,0.019798852841774798,0.03254627596363851,0.20015432074621825,0.7988456702591861,11.062409245177944,0,,,0,-349.9677105990731,0.9989999910054044
2022-05-25,0.018163268613900715,0.03234545337563239,0.19747355790740875,0.8012795785205218,11.09305710367692,0,,,0,-351.1576449143018,0.9987531364279305
2022-05-26,0.016765746039896934,0.033320410303369144,0.19398780523730194,0.801853362741707,11.444395469761556,0,,,0,-352.2954337827007,0.995841167979009
2022-05-27,0.01749354954593943,0.03221853524992617,0.18763724518380667,0.8081002311347399,12.138998578549108,0,,,0,-354.0296383180374,0.9957374763185466
2022-05-31,0.019066352090004842,0.030608482550484397,0.18166231686710801,0.8150121793426447,13.034357556951393,0,,,0,-356.09220668935217,0.9966744962097527
2022-06-01,0.01740822656142841,0.03089473905235939,0.1769347096985237,0.8173733740435863,13.386106059002499,0,,,0,-357.07137425433297,0.9943080837421101
2022-06-02,0.0161039773085524,0.03149202654820998,0.17421188694275477,0.8179494514023934,13.772036168424448,0,,,0,-357.9731081851715,0.9921613383451482
2022-06-03,0.01661226110986988,0.03058695921986494,0.17038629929126725,0.8220647158394898,14.566279536263226,0,,,0,-359.36631244985585,0.9924510151307571
2022-06-06,0.016669640739884705,0.030102351136598406,0.16992336087782972,0.8234911346554371,14.665897620358393,0,,,0,-360.11474177003646,0.9934144955332669
2022-06-07,0.015206414729685319,0.03070771620641173,0.16729581584300424,0.82380903678074,15.05069766204197,0,,,0,-360.8574760428311,0.9911048526237443
2022-06-08,0.014339007488421733,0.031493630403539113,0.16631156802216787,0.8228874788098568,15.66346967202119,0,,,0,-361.67499390057094,0.9891990468320246
2022-06-09,0.013781969379842917,0.03226533961269278,0.16612559080362102,0.8215565426803241,16.342034617855465,0,,,0,-362.49487305406234,0.9876821334839451
2022-06-10,0.016111950608923238,0.029629286493868406,0.1618170740512897,0.8293923928249809,16.99051959001978,0,,,0,-364.4679575387692,0.9912094668762705
2022-06-13,0.01914410548879656,0.028854823018568215,0.16511070142926434,0.8291758471175128,17.542004087005143,0,,,0,-366.8698818468576,0.9942865485467771
2022-06-14,0.024162693539070156,0.029803460989886413,0.1785604476796766,0.8197308587070984,17.451388942858195,0,,,0,-369.7633854009731,0.998291306386775
2022-06-15,0.021845364737361206,0.029794791921354542,0.17475575200673193,0.8219668937991877,17.390428655193823,0,,,0,-370.57658626031883,0.9967226458059197
2022-06-16,0.020694144049881458,0.030432732806287794,0.17459614223084802,0.8210426295369114,17.57166695866227,0,,,0,-371.4632953100163,0.9956387717677595
2022-06-17,0.023496398068858487,0.0313921922312274,0.18163227121442804,0.8155979074017067,18.29665830067843,0,,,0,-373.6143657126741,0.9972301786161347
2022-06-21,0.02135315068691287,0.030075869386562558,0.17976136110587038,0.8189170789528365,16.908730581140112,0,,,0,-373.3535570138056,0.9986784400587069
2022-06-22,0.022103888371400857,0.031147212402889677,0.18339507735286129,0.815604922107107,16.964392303836444,0,,,0,-373.6591156465161,0.9989999994599683
2022-06-23,0.020063357823383997,0.030100936973317116,0.17886878393475972,0.8201312168760686,16.513198465219823,0,,,0,-374.49903073599864,0.9990000008108283
2022-06-24,0.018730442133851888,0.029509857371084615,0.175512102522822,0.8231470847484282,16.532921719816898,0,,,0,-375.55610933432365,0.9986591872712502
2022-06-27,0.021245992158437237,0.028599823008553224,0.17088543907513049,0.8281145607342585,17.67280242444551,0,,,0,-377.64794752179796,0.998999999809389
2022-06-28,0.019466070811455124,0.027724093287771034,0.16758834965949898,0.8314116439894816,17.272072640559667,0,,,0,-378.49962466909204,0.9989999936489806
2022-06-29,0.019665408229692524,0.02741139782228089,0.16587427394807272,0.8331255582910865,17.99659024779191,0,,,0,-379.91874144500315,0.9989998322391592
2022-06-30,0.017942009333995337,0.02804043366328092,0.16406204747010183,0.8330310097638395,18.167225612319022,0,,,0,-380.69168751209463,0.9970930572339414
2022-07-01,0.01669753241192561,0.0290692394464526,0.16415268378422343,0.8311465743322577,18.50043393836718,0,,,0,-381.4560711944489,0.9952992581164811
2022-07-05,0.015737380819737065,0.030096875312425584,0.1652541370667858,0.8287019939515635,18.757608764638935,0,,,0,-382.0720863970927,0.9939561310183493
2022-07-06,0.014293256965616945,0.03146876846525834,0.16812806652711162,0.8243867413947816,18.338273915891055,0,,,0,-382.26496819673434,0.9925148079218933
2022-07-07,0.012949011188849833,0.03356852376963659,0.17221427128699845,0.8180750079217654,18.450838342360967,0,,,0,-382.64627166237204,0.9902892792087639
2022-07-08,0.013336599593713368,0.033644277084396775,0.1709839689710695,0.8190521395521178,19.46357685553119,0,,,0,-383.55562797497345,0.9900361085231872
2022-07-11,0.012061976619229687,0.03505294095868595,0.17508810451274912,0.8137741902316185,18.78856078384665,0,,,0,-383.45974257036494,0.9888622947443676
2022-07-12,0.012050607140842733,0.03500991691406093,0.1759241796710744,0.8135338754648084,18.70096027592215,0,,,0,-383.5593554028747,0.9894580551358828
2022-07-13,0.01151096491613212,0.03637768252825069,0.1783062328657357,0.8097477793027666,19.250885866464824,0,,,0,-383.9708569594675,0.9880540121685023
2022-07-14,0.010613863351306804,0.03814643038606674,0.18238352479396544,0.8039960511599198,19.339592615739228,0,,,0,-384.1354367367736,0.9863795759538853
2022-07-15,0.009631685509345842,0.04023781040704159,0.188208449980978,0.7964282261553669,19.190946001686427,0,,,0,-384.1679287192221,0.9846366761363449
2022-07-18,0.012075401455999389,0.038804570416292004,0.1805347947287995,0.8060603266063152,20.548942349740443,0,,,0,-385.98404791005106,0.9865951213351147
2022-07-19,0.01152574319836105,0.03972920728576684,0.1825620770994693,0.8033637207466149,20.428193595581675,0,,,0,-386.0960763590975,0.9859257978460843
2022-07-20,0.01571695428620583,0.035961547178132144,0.1850958211023436,0.8094963132726459,17.914616433639758,0,,,0,-387.645537928448,0.9945921343749895
2022-07-21,0.01458120784249966,0.03392390175724006,0.1848726834619072,0.8125856497206625,16.257410974991046,0,,,0,-386.8856823855117,0.9974583331825697
2022-07-22,0.013916583243973362,0.034313609200377675,0.18474638310282196,0.8125030377136137,16.14467553785033,0,,,0,-387.3243380920697,0.9972494208164356
2022-07-25,0.013232698437677819,0.03569573767471154,0.18377316660221704,0.8116099181388505,16.69692025177473,0,,,0,-388.1441026692601,0.9953830847410676
2022-07-26,0.0120930872299973,0.03555180374996733,0.18459453261294986,0.8113800462456067,15.729743020512274,0,,,0,-387.9954175025049,0.9959745788585566
2022-07-27,0.012152984456929408,0.036878934190155255,0.18259887044172174,0.8116701541459537,16.82915926162356,0,,,0,-389.02782822331426,0.9942690245876754
2022-07-28,0.01563934498073967,0.03620945346227497,0.18195825483829703,0.8155492313344745,17.238515934451065,0,,,0,-391.73125236799063,0.9975074861727715
2022-07-29,0.015091982732936993,0.03744595564049811,0.17871224229422825,0.816634828915986,18.383986534396143,0,,,0,-392.82792146856525,0.9953470712102143
2022-08-01,0.015065556807893277,0.0387229656574047,0.1770502485880049,0.8168692435916609,19.757626646399352,0,,,0,-393.94978745533024,0.9939194921796658
2022-08-02,0.013783049771565798,0.039108445386785394,0.1734514623275102,0.8188787168938683,19.822569851263466,0,,,0,-394.47415413839315,0.9923301792213785
2022-08-03,0.01287909342185115,0.04024342219506493,0.17086924025557937,0.8194095901474954,20.545117164291337,0,,,0,-395.1457352208037,0.9902788304030747
2022-08-04,0.013404747059271799,0.040692030298531995,0.16996657833247047,0.820450212423822,21.82187118939428,0,,,0,-396.00880399449704,0.9904167907562924
2022-08-05,0.012289839319224602,0.04134920919932798,0.167468721110098,0.8213290316759785,21.887022791203066,0,,,0,-396.42448854646045,0.9887977527860765
2022-08-08,0.0113114920921382,0.04206344029778858,0.16685893376871164,0.820785124219742,21.574680620348133,0,,,0,-396.64671720293967,0.9876440579884537
2022-08-09,0.010415239315205571,0.04350044287595189,0.166837552917186,0.81890381705179,21.758415506731623,0,,,0,-396.99678354200535,0.9857413699689761
2022-08-10,0.009743134311192675,0.04531657211932109,0.16795696614784797,0.8158579333369067,22.316421638502323,0,,,0,-397.33874333756944,0.9838148994847546
2022-08-11,0.01238542165568721,0.04439696716314755,0.15673868965284476,0.8279476833784418,25.947887045027965,0,,,0,-399.7748852393199,0.9846863730312866
2022-08-12,0.011437218557901656,0.045526562365211264,0.15537591307546242,0.8275195170339855,26.277915391258986,0,,,0,-400.11824786543957,0.9828954301094479
2022-08-15,0.012522777790564925,0.04829879625550173,0.15433449846723954,0.8269551570971313,32.92611101982199,0,,,0,-401.51099816001675,0.9812896555643709
2022-08-16,0.011680383571678768,0.04970145839129197,0.15305459938940982,0.8263905770573579,33.777541411563526,0,,,0,-401.90540792324725,0.9794451764467677
2022-08-17,0.010858018824754208,0.051313516389858954,0.15298893739141844,0.8246516315233969,34.1184713157614,0,,,0,-402.1588314851523,0.9776405689148153
2022-08-18,0.010496713084855282,0.052550474639821765,0.15351995670387775,0.8232239587655111,34.859689780667516,0,,,0,-402.3405852354904,0.9767439154693889
2022-08-19,0.009817154671955562,0.05129700846913048,0.15648896673139417,0.8219591757707742,28.43392279522853,0,,,0,-401.84393807317514,0.9784481425021683
2022-08-22,0.010538884655488795,0.05497030330543808,0.15196614504071365,0.8232352181102625,39.70791661084925,0,,,0,-402.9137345047906,0.9752013631509762
2022-08-23,0.012990878788628535,0.057917921871840264,0.14985358100224588,0.8252180620266032,57.55529709113318,0,,,0,-404.9131281121764,0.9750716430288491
2022-08-24,0.012064408714901964,0.05617869699759857,0.1463175165881134,0.8292882206960077,49.48439325913001,0,,,0,-404.9408790590004,0.9756057372841211
2022-08-25,0.01127896007825325,0.056093922393725,0.14107463319345506,0.8331119451480958,55.900601319118195,0,,,0,-405.33238841439606,0.9741865783415509
2022-08-26,0.011796809183754841,0.05547256630163756,0.13736276653395452,0.8370753983884395,61.413570539635586,0,,,0,-406.38961036395744,0.974438164922394
2022-08-29,0.017294251353472942,0.054043994744410816,0.1475012810561517,0.8350854803472589,28.432312259095433,0,,,0,-410.6408185352726,0.9825867614034106
2022-08-30,0.01603083574494628,0.050973337911666104,0.1400618343663832,0.8431186579100572,27.124528292225023,0,,,0,-410.97747297801794,0.9831804922764404
2022-08-31,0.015304619929083418,0.04963586464459472,0.13290929876533378,0.8494609019763723,29.473711790810164,0,,,0,-411.7253665977911,0.982370200741706
2022-09-01,0.014459652190008379,0.04753195237578563,0.12574985680867673,0.8561527421311734,30.398487363754416,0,,,0,-412.370670468879,0.9819025989398502
2022-09-02,0.013548291866663136,0.04646268731655885,0.12018840925036395,0.8609197261785945,31.86947319652754,0,,,0,-412.80157460813047,0.9811081354289584
2022-09-06,0.013304971722133884,0.04665561780422484,0.11729500101326157,0.8628984238608044,36.26406502379565,0,,,0,-413.442667879386,0.980193424874066
2022-09-07,0.012578993733183974,0.04644138028752642,0.1147759012149068,0.8645481554784797,37.170020436735,0,,,0,-413.7406851750994,0.9793240566933865
2022-09-08,0.013310943834256812,0.04755660744243599,0.11323117941840914,0.8654843176335946,49.06221581834879,0,,,0,-414.910124955807,0.9787154970520037
2022-09-09,0.01272834689547733,0.047663234944357494,0.11213325474017727,0.8658256012277877,49.499520534407765,0,,,0,-415.2286921455699,0.9779588559679651
2022-09-12,0.013086376354780816,0.04910358679848162,0.11209269179278684,0.8650095044057013,62.110762130408865,0,,,0,-416.04505597197846,0.9771021961984881
2022-09-13,0.01286253358160516,0.049976567320773074,0.11212006105341543,0.8642558378368925,69.95056046396124,0,,,0,-416.3180825289724,0.976375898890308
2022-09-14,0.01863390148932089,0.04144953765954933,0.12175524612645958,0.8663987628328556,21.759584493675987,0,,,0,-420.96271279330557,0.9881540089593152
2022-09-15,0.017408158849352234,0.04085047948134896,0.1186377808583871,0.8689048422247607,20.930032355945677,0,,,0,-421.20905534869036,0.9875426230831478
2022-09-16,0.016810480971480416,0.04146694035532777,0.11796091679072791,0.868802298942534,21.14562446416991,0,,,0,-421.58335240217934,0.986763215733262
2022-09-19,0.01595723447500578,0.04311963278481215,0.11771519551703385,0.867353670808644,21.66609887756917,0,,,0,-422.01435121784345,0.9850688663256779
2022-09-20,0.015166469081514207,0.0437189578504359,0.11742718187128019,0.866852993586645,21.043981490675474,0,,,0,-422.05550919836156,0.9842801754579252
2022-09-21,0.014848326963355698,0.04170592334412064,0.11722948372433553,0.8687330975012789,19.241229209327066,0,,,0,-421.5174622556887,0.9859625812256144
2022-09-22,0.015176274043154058,0.04461331552544333,0.11904885636133773,0.8653271084232955,21.65875357099177,0,,,0,-422.52289844743484,0.9843759647846333
2022-09-23,0.014584434452246194,0.04574549392692233,0.1197025736263223,0.8637724745737032,21.51381824926026,0,,,0,-422.6409227707652,0.9834750482000255
2022-09-26,0.014936867115554506,0.04589371948960602,0.12051753933042561,0.863443331146155,22.01341039026525,0,,,0,-423.02175850731703,0.9839608704765807
2022-09-27,0.014457620558816433,0.04944100480061231,0.12237413617919778,0.8591851224384377,23.803129082446763,0,,,0,-423.537484025836,0.9815592586176355
2022-09-28,0.013526705478894634,0.05297377218348316,0.12474733500334298,0.8542781718781534,24.080045150125546,0,,,0,-423.7092021645963,0.9790255068814964
2022-09-29,0.014552014556649942,0.04722394128058372,0.12422883546823972,0.8600939277255379,22.28042768066035,0,,,0,-423.2139980803076,0.9843227631937777
2022-09-30,0.015568461421659553,0.05127509932668329,0.1263942263781634,0.8562174146675485,26.741860215729194,0,,,0,-424.6613175568184,0.982611641045712
2022-10-03,0.015492732821796815,0.051638034963179036,0.12714080569295283,0.8556958906440549,26.707041475563926,0,,,0,-424.88964674727174,0.9828366963370078
2022-10-04,0.01701275445636496,0.05313856409844034,0.13040738527519932,0.8532031698588083,29.279435430876525,0,,,0,-426.1152650429834,0.9836105551340076
2022-10-05,0.0195508278825738,0.054146609825791295,0.13762685186500845,0.8484070914152324,30.491238294083168,0,,,0,-427.6247739649166,0.9860339432802409
2022-10-06,0.018120692459778896,0.054139588267310954,0.1349791241953186,0.8504437878609236,28.46792992802467,0,,,0,-427.84481804980567,0.9854229120562421
2022-10-07,0.01717097986234943,0.058235032108294886,0.1338297464487203,0.8485118946382832,31.72116757577533,0,,,0,-428.5335352639253,0.9823416410870036
2022-10-10,0.01910366444657847,0.061351656338510106,0.13784566956606484,0.8445490126665378,38.710439834851066,0,,,0,-430.20861466914124,0.9823946822326026
2022-10-11,0.017845616265394767,0.06637028669366514,0.13605416903772793,0.8426046894484058,44.744796145461514,0,,,0,-430.9532769943555,0.9786588584861338
2022-10-12,0.016705449351919116,0.07090858030893721,0.13501464642841518,0.8404340588797096,49.39562364066528,0,,,0,-431.39844039632743,0.9754487053081248
2022-10-13,0.015464568748332465,0.07756336194730794,0.13491482843414837,0.8361348833294221,51.895898458109734,0,,,0,-431.909340475728,0.9710497117635705
2022-10-14,0.01725006984686124,0.08129825529408105,0.1353000095887493,0.8350028430110655,82.40203297547109,0,,,0,-433.73529235284366,0.9703028525998149
2022-10-17,0.01832852140515631,0.07780953757546517,0.13951124519341282,0.8351387729106535,85.31011037821214,0,,,0,-433.8755931228713,0.9746500181040664
2022-10-18,0.019465903098138504,0.08127813851048918,0.14142212705812343,0.8326401891916848,99.26679241393819,0,,,0,-435.3264507856044,0.9740623162498082
2022-10-19,0.018418701566172112,0.08548605851503202,0.1379220541230263,0.8331596582679751,80.82785537802341,0,,,0,-436.2604664039214,0.9710817123910014
2022-10-20,0.017153228388958223,0.09031523173985072,0.1340033526073063,0.8335169525696572,99.97787128674125,0,,,0,-436.7665049230224,0.9675203051769635
2022-10-21,0.01619176918092939,0.0949879912508163,0.1325086381639583,0.8320732893961202,82.13758341369152,0,,,0,-437.48877041118334,0.9645819275600785
2022-10-24,0.017382507506569733,0.0987549856827082,0.12827750576602942,0.8347282982374135,99.93131458432599,0,,,0,-439.1511119382335,0.9630058040034428
2022-10-25,0.016650310562862678,0.10532824665499371,0.12445704982161918,0.8344012308337839,99.75721857293726,0,,,0,-440.01142249012986,0.9588582806554031
2022-10-26,0.016480534364477616,0.11067343640572723,0.12188201345705281,0.8340862121904667,99.99992680731313,0,,,0,-440.9431195131437,0.9559682256475196
2022-10-27,0.015553247955439622,0.11867837336534263,0.11804615959029956,0.83294042554568,99.98778219516055,0,,,0,-441.5608161865663,0.9509865851359796
2022-10-28,0.014658422202865553,0.1278888407087656,0.1156262137043455,0.8300350878413523,98.9295364463972,0,,,0,-441.9771880519065,0.9456613015456978
2022-10-31,0.016097618317912805,0.12255579171707712,0.11104207095229736,0.8384619119507731,99.99983004450732,0,,,0,-443.32812935053045,0.9495039829030705
2022-11-01,0.015281528092496827,0.12836388753280334,0.10533592748590184,0.840166637457203,98.99068376563137,0,,,0,-443.8799322604887,0.9455025649431048
2022-11-02,0.014486817545915773,0.13628323192498756,0.10161359532867265,0.8392048994409861,99.9999316697034,0,,,0,-444.2892052389368,0.9408184947696587
2022-11-03,0.0160402703240967,0.12936460424279098,0.09425742383416673,0.8509254066690771,99.96811280097215,0,,,0,-446.13148834880604,0.9451828305032438
2022-11-04,0.01555560343187411,0.13191444412674297,0.09005190078780069,0.8533554357859958,99.99974650709527,0,,,0,-446.61340133414706,0.9434073365737965
2022-11-07,0.015368223319853623,0.13411903819121915,0.08622855007715395,0.8557782593648994,99.0045192713672,0,,,0,-447.2899989789199,0.9420068094420533
2022-11-08,0.014929388101143137,0.1360230480892313,0.08176278769421397,0.8587892897517619,99.99967200864525,0,,,0,-447.7412691919231,0.9405520774459759
2022-11-09,0.014384314738882263,0.13970190863296425,0.07827646665595787,0.8598337157978195,99.99925899801998,0,,,0,-448.0535733223142,0.9381101824537774
2022-11-10,0.015104436288744803,0.13396144433849752,0.07341538856112742,0.8678786249019912,99.99955472655675,0,,,0,-449.3111841285528,0.9412940134631186
2022-11-11,0.02075124796834074,0.1039460692310368,0.07182082939816949,0.8889118100290783,61.09416030158762,0,,,0,-455.34951097954837,0.9607326394272477
2022-11-14,0.019602810053207936,0.10033457675186949,0.06423239665056207,0.8969798738860719,56.674268929303935,0,,,0,-455.9695482557749,0.9612122705366339
2022-11-15,0.018746497652806313,0.09928408976036064,0.059373512256702794,0.9016970075777218,52.948782420840985,0,,,0,-456.31872531033,0.9610705198344246
2022-11-16,0.01798617565187459,0.10189938702359819,0.0552566365974934,0.9037173358100993,64.14002182226125,0,,,0,-456.78490698645265,0.9589739724075926
2022-11-17,0.017350292635201197,0.10597375440863135,0.051968268324828926,0.9046825368301894,49.03035188652653,0,,,0,-457.15123762761954,0.9566508051550183
2022-11-18,0.01668705560994439,0.11256854467508645,0.04933838971231801,0.9035651729735148,53.228478179556596,0,,,0,-457.4022628344715,0.9529035626858328
2022-11-21,0.016149179178167872,0.11984154009853532,0.04794969317361465,0.9012626946669793,59.20239197206666,0,,,0,-457.6076435567095,0.9492123878405939
2022-11-22,0.01564029641486906,0.12794446336780113,0.04727313843000959,0.8977600845610374,66.07282277569804,0,,,0,-457.7786303283549,0.945033222991047
2022-11-23,0.015446572360667628,0.13710592143039377,0.04754446013809559,0.893340567113621,54.881309002159945,0,,,0,-458.21877519448435,0.9408850272517165
2022-11-25,0.014990186605245294,0.1495497487339212,0.0486675758970294,0.8861419763903169,55.24890937592198,0,,,0,-458.34333185299073,0.9348095522873463
2022-11-28,0.014449650458136945,0.16643490865565194,0.05182639226334221,0.8747903212239073,55.731055919805435,0,,,0,-458.3401795959577,0.9266167134872495
2022-11-29,0.014652102347468905,0.1549738291861336,0.05081537784641445,0.8815158036149517,51.924518756762595,0,,,0,-457.7037794433496,0.9323311814613662
2022-11-30,0.014205484326302082,0.16530792041937487,0.05318358580140172,0.8741280015118664,66.04085408609231,0,,,0,-457.37341985420574,0.9273115873132681
2022-12-01,0.015638261965667023,0.1387798924085401,0.046044843381353256,0.8947527393197012,46.284826390533524,0,,,0,-458.6720350709721,0.9407975827010545
2022-12-02,0.015216564555265372,0.14320289738832886,0.04508169014566262,0.8933710192059949,41.473499517530186,0,,,0,-458.3430635348754,0.9384527093516576
2022-12-05,0.014849475849379118,0.14670747107044774,0.04489771534359435,0.8917539432205396,35.48551112087152,0,,,0,-457.8326028383736,0.9366516585641339
2022-12-06,0.01504091083965653,0.1495881378582804,0.04445746278374256,0.891207414320868,38.686724088850504,0,,,0,-458.4827850980248,0.9356648771046105
2022-12-07,0.015762615605734717,0.01117945901518523,5.054937477905369e-09,0.9957007363419492,21.760340618137526,0,,,0,-459.591882397689,0.9957007413968867
2022-12-08,0.014716472811878444,0.14904245116221837,0.04575380656426121,0.8903371429120106,34.15640272516022,0,,,0,-457.615146446557,0.9360909494762718
2022-12-09,0.015609983110636085,0.022894316527572546,7.567385384453911e-09,0.9906817762868858,19.138793600760604,0,,,0,-458.7103229111069,0.9906817838542712
2022-12-12,0.015553499636557909,0.026581966162621578,3.981819257032592e-10,0.9890647843238651,19.31690883794422,0,,,0,-458.7580146320106,0.9890647847220471
2022-12-13,0.015543760198101058,0.027818437571046448,1.2364663674240063e-10,0.9885324087278351,20.177480101565834,0,,,0,-459.0375677257817,0.9885324088514817
2022-12-14,0.015548526546736694,0.02825738401234154,5.540968897391229e-10,0.9883550214153112,21.377875189788195,0,,,0,-459.4596027835889,0.988355021969408
2022-12-15,0.01549786540570295,0.03228399122964219,5.900798658820511e-10,0.9865873175726421,21.013071805539685,0,,,0,-459.376857781915,0.9865873181627219
2022-12-16,0.015616787014051482,0.02731529878718359,6.254709919418261e-10,0.9888485413753086,22.005089337173736,0,,,0,-460.35472656587694,0.9888485420007797
2022-12-19,0.015593936781723897,0.02971306211638475,4.0929934732421384e-10,0.9878189873603102,22.84038193555296,0,,,0,-460.55197396754556,0.9878189877696095
2022-12-20,0.015554068555056522,0.03392378792277,5.288110063504428e-08,0.9860029977600354,22.380969119790215,0,,,0,-460.47129917650483,0.986003050641136
2022-12-21,0.015509435487071774,0.03901859604732577,1.4940626545342835e-11,0.9837944343501459,21.05815987125784,0,,,0,-460.1719073709744,0.9837944343650865
2022-12-22,0.015521820924813601,0.04176637561385452,1.3074321311109584e-09,0.982677398875013,20.14823302623764,0,,,0,-459.8969112785279,0.9826774001824452
2022-12-23,0.015518680092196131,0.04366549269206354,7.044614651618797e-08,0.9818793575438458,21.120534848532728,0,,,0,-460.1941207109894,0.9818794279899923
2022-12-27,0.015480090576469369,0.04795245398643824,1.883008965323866e-10,0.9799959367969963,21.096248704187925,0,,,0,-460.18242273915723,0.9799959369852972
2022-12-28,0.015452731703021161,0.05336616097169982,3.5786407635404327e-10,0.9776552018933601,19.4396724286562,0,,,0,-459.73100041326245,0.9776552022512242
2022-12-29,0.015435108570674046,0.05572524965452361,5.232880626761907e-10,0.9766128342996949,21.023970599421986,0,,,0,-460.13179815598676,0.976612834822983
2022-12-30,0.015440401465993004,0.056588570958524556,2.603132954666033e-10,0.9762663086748279,23.804994100541677,0,,,0,-460.8241785280017,0.9762663089351412
2023-01-03,0.01540208380525455,0.06120509981945826,2.6697551835109715e-08,0.9742008854958222,24.000808560108172,0,,,0,-460.84388336768905,0.974200912193374
2023-01-04,0.015367621695737799,0.06549925894256826,7.31672469103652e-12,0.9722661610735788,24.2051669682984,0,,,0,-460.87563275742633,0.9722661610808955
