DATE,ret_true,sigma_lstm_wf,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2023-07-31,0.0017351701,0.0052671325,0.0036010137,0.006349791,16.738552,-0.008538624647486295,-0.013020301355989531,0,0
2023-08-01,-0.002875514,0.00517948,0.0041631497,0.00620253,15.512944,-0.008396529989433552,-0.01280362532849046,0,0
2023-08-02,-0.014006904,0.0052558547,0.008363864,0.0060645905,16.125214,-0.008520342071561262,-0.012992422785618392,1,1
2023-08-03,-0.0034220146,0.005952555,0.006292095,0.0066176103,16.318361,-0.009649773476919896,-0.014714660015359761,0,0
2023-08-04,-0.0052662333,0.006109817,0.009857376,0.006512377,15.186151,-0.009904712528329883,-0.015103409189121059,0,0
2023-08-07,0.008798441,0.006483297,0.003921291,0.006439118,16.296087,-0.010510166084150622,-0.016026647776047606,0,0
2023-08-08,-0.004251214,0.0059857825,0.008786931,0.0065226005,18.148607,-0.00970363879686669,-0.014796797681236725,0,0
2023-08-09,-0.007274375,0.006007531,0.008047863,0.006419833,19.317701,-0.009738895759598307,-0.01485056000229129,0,0
2023-08-10,0.0,0.006527607,0.011125086,0.0064275493,21.182743,-0.01058199832664806,-0.01613618268160977,0,0
2023-08-11,-0.0011152625,0.0067133997,0.0058019953,0.006300045,18.230383,-0.010883189881328458,-0.01659546095764598,0,0
2023-08-14,0.005619399,0.006446736,0.006080352,0.0061485497,18.98338,-0.010450896677155172,-0.015936269574389716,0,0
2023-08-15,-0.0116072735,0.0063087344,0.008545442,0.0061204904,17.735382,-0.010227181146027088,-0.015595132242142604,1,0
2023-08-16,-0.007662873,0.0067789746,0.0065028258,0.0063989833,19.552156,-0.010989494173086447,-0.016757561292450075,0,0
2023-08-17,-0.008064101,0.0070511834,0.007986156,0.006420204,21.91893,-0.011430775902492935,-0.0174304590174316,0,0
2023-08-18,-0.000399213,0.007541197,0.0074215997,0.00646429,23.875309,-0.012225143782919147,-0.01864176758499029,0,0
2023-08-21,0.006765041,0.0074192593,0.0065950914,0.006310813,25.031567,-0.012027468811184976,-0.01834033874735268,0,0
2023-08-22,-0.0030073505,0.0071179224,0.007157503,0.006308765,24.757065,-0.011538967362553406,-0.017595437040507783,0,0
2023-08-23,0.01079564,0.0071337325,0.010292894,0.00621911,20.627552,-0.011564596897366233,-0.017634518775641213,0,0
2023-08-24,-0.013812061,0.006897154,0.012279794,0.0064593423,23.564173,-0.011181076359500573,-0.01704969941826471,1,0
2023-08-25,0.0064202943,0.0072782044,0.009350737,0.007108292,25.895214,-0.011798802417238305,-0.017991651987822904,0,0
2023-08-28,0.0063230605,0.0069784024,0.004428064,0.007066182,24.66317,-0.011312789059910724,-0.017250544299325994,0,0
2023-08-29,0.014415268,0.0066018123,0.008276635,0.0071814246,25.764732,-0.010702293490029597,-0.016319617291228862,0,0
2023-08-30,0.0038755448,0.0063631367,0.0049662837,0.007837761,27.731852,-0.010315373348441933,-0.01572961397662519,0,0
2023-08-31,-0.0018251713,0.0060924636,0.004186984,0.0076397723,26.859901,-0.009876581398325392,-0.015060512843952541,0,0
2023-09-01,0.001217151,0.0059818933,0.006291523,0.007399949,27.032978,-0.009697334169308753,-0.014787183937322387,0,0
2023-09-05,-0.0042109992,0.005915358,0.004294461,0.007164687,28.683287,-0.009589472710503323,-0.014622709123599687,0,0
2023-09-06,-0.0069088754,0.0060211257,0.008050237,0.007020437,27.780926,-0.009760934104282751,-0.014884165635636833,0,0
2023-09-07,-0.0034163175,0.006246713,0.005661664,0.007005198,31.392834,-0.010126637106355163,-0.015441815548866667,0,0
2023-09-08,0.0012334606,0.006271494,0.005447702,0.0068533598,26.419329,-0.010166810328193204,-0.015503074531005705,0,0
2023-09-11,0.0063673137,0.006114608,0.003934413,0.0066507715,27.33096,-0.009912479795721539,-0.015115253270144305,0,0
2023-09-12,0.005219914,0.005942493,0.003856541,0.0066329404,25.187275,-0.00963346162460233,-0.01468978654432463,0,0
2023-09-13,0.00083044986,0.0059522907,0.005488693,0.006555563,25.268684,-0.009649344728486237,-0.014714006229294368,0,0
2023-09-14,0.008266787,0.006402539,0.00484546,0.006446615,78.595634,-0.010379249269120275,-0.01582701651754472,0,0
2023-09-15,-0.012592677,0.0062433425,0.00786216,0.006585979,99.997925,-0.010121173095804953,-0.01543348363747424,1,0
