DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2010-09-09,0.0029521992,0.012545226,0.009590443,0.013944205,5.5821705,-0.01990425711311633,-0.032190775373545144,0,0
2010-09-10,0.0065544364,0.012304045,0.005151105,0.013166806,5.393749,-0.01952159924766882,-0.03157191010660565,0,0
2010-09-13,0.010309369,0.011922317,0.005821916,0.012550081,5.560122,-0.018915948549463015,-0.030592402784630476,0,0
2010-09-14,-0.00491731,0.011107609,0.0077591715,0.012337664,5.701566,-0.01762333246975179,-0.028501879454382872,0,0
2010-09-15,0.0044712797,0.011019351,0.007368671,0.011714263,5.8161397,-0.01748330298219301,-0.02827541243508844,0,0
2010-09-16,0.0015602366,0.010731616,0.0070642945,0.0112472875,5.402025,-0.017026782891957137,-0.027537091200853108,0,0
2010-09-17,-0.0024528946,0.010644752,0.009760102,0.0105894245,5.4879007,-0.016888964891601063,-0.027314200777629524,0,0
2010-09-20,0.014847918,0.010622133,0.010665058,0.0099924,5.5699096,-0.016853076182340075,-0.02725615865268603,0,0
2010-09-21,-0.001541002,0.010219336,0.0084965555,0.010771628,5.948878,-0.016213999814220982,-0.026222592632324175,0,0
2010-09-22,-0.004415993,0.01022402,0.00808022,0.010181617,5.8860598,-0.0162214305560003,-0.02623461022926926,0,0
2010-09-23,-0.008221355,0.010526769,0.00947857,0.009741963,5.8412585,-0.01670177209144833,-0.027011457432473948,0,0
2010-09-24,0.02010007,0.011074813,0.010390265,0.009707118,5.6953335,-0.017571299180019963,-0.028417727007386987,0,0
2010-09-27,-0.004822456,0.010205316,0.0071121487,0.011499362,5.9320765,-0.016191756451529902,-0.026186618866115688,0,0
2010-09-28,0.0035095452,0.010160558,0.011459085,0.011063709,5.560362,-0.016120742738081204,-0.026071769741876732,0,0
2010-09-29,-0.0006571022,0.010151855,0.006959231,0.010505673,5.639332,-0.016106934516021736,-0.02604943796771916,0,0
2010-09-30,-0.0037317572,0.0103762485,0.013576029,0.009914734,5.7169695,-0.016462956809743,-0.02662522603255496,0,0
2010-10-01,0.0048266877,0.0108664455,0.0065401495,0.009534025,5.570668,-0.01724070355994687,-0.02788306101685183,0,0
2010-10-04,-0.006587639,0.010495292,0.00951639,0.009184673,5.592482,-0.016651830846893534,-0.026930688410239028,0,0
2010-10-05,0.017471507,0.010678931,0.011814418,0.009071457,5.4151807,-0.016943193380986647,-0.027401903479153996,0,0
2010-10-06,0.0008656136,0.0098427385,0.005492769,0.010622208,5.3296895,-0.015616489271037919,-0.02525625022780127,0,0
2010-10-07,0.0006487188,0.009487477,0.010089273,0.010048909,5.316466,-0.015052832398360156,-0.02434465871885879,0,0
2010-10-08,0.003452744,0.009299759,0.011123536,0.009582102,5.125731,-0.014754998278148475,-0.023862977277153852,0,0
