DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2013-10-07,-0.010141772,0.006580337,0.0043590274,5.8273687,-0.010440363219203103,-0.01688500029403863,0,0
2013-10-08,-0.01039714,0.0065915226,0.008941251,6.0568547,-0.010465028094443917,-0.016900189906190362,0,0
2013-10-09,-0.0010608473,0.007096671,0.007820148,6.194227,-0.011284093599338416,-0.018161003715079373,0,0
2013-10-10,0.021748139,0.007432181,0.00993777,5.9575515,-0.011791899507263106,-0.019070814153399635,0,0
2013-10-11,0.008274279,0.00740381,0.009794802,5.371847,-0.011746886151131366,-0.018998014911116367,0,0
2013-10-14,0.0030852887,0.007218822,0.007913968,5.6640906,-0.011453383614078183,-0.01852333885623268,0,0
2013-10-15,-0.00721387,0.0069557787,0.0066187046,5.659719,-0.011036039603400943,-0.017848376348219636,0,0
2013-10-16,0.01248089,0.006831364,0.008131675,5.5417256,-0.0108386426538272,-0.017529130026840277,0,0
2013-10-17,0.008427832,0.006657378,0.0073087034,5.271623,-0.010562596749799659,-0.017082686251579653,0,0
2013-10-18,0.005051609,0.0063892333,0.0043332414,5.32976,-0.010137157827291226,-0.01639463199706506,0,0
2013-10-21,0.0010072668,0.0059763966,0.0031506978,5.435307,-0.009482151331429212,-0.015335302484957195,0,0
2013-10-22,0.0064511728,0.00563429,0.0062161637,5.293283,-0.00893936514301106,-0.014457464735578573,0,0
2013-10-23,-0.004439678,0.005577569,0.005427631,5.3950043,-0.00884937100584549,-0.014311918934096545,0,0
2013-10-24,0.0038679226,0.0056525203,0.0042960783,5.207042,-0.008968289115365645,-0.014504242924369325,0,0
2013-10-25,0.0031406165,0.0056645805,0.004804165,5.381515,-0.008987424270797597,-0.014535189846263835,0,0
2013-10-28,0.0028465718,0.0056741717,0.003907509,5.5179067,-0.009002641365841772,-0.01455980016382661,0,0
