DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2006-06-07,-0.007732764,0.00843616,0.009414941,0.006734588,6.161819,-0.013409302897255858,-0.02159838644452316,0,0
2006-06-08,-0.00039816843,0.00861783,0.014715982,0.006736661,6.4340057,-0.013735567103969306,-0.021984210894528754,0,0
2006-06-09,-0.003590668,0.010203463,0.0074769245,0.0067254645,6.1582494,-0.016217810504436637,-0.02612433480681611,0,0
2006-06-12,-0.011658424,0.009022024,0.010850665,0.0066742804,6.3626146,-0.014370028510922455,-0.02303655981716969,0,0
2006-06-13,-0.0032401811,0.009190743,0.010873803,0.0067463974,6.5406637,-0.014662912794806356,-0.02341408164259668,0,0
2006-06-14,0.0070743095,0.00975982,0.0066069886,0.0067154854,6.5577874,-0.015573165782150998,-0.024858533058915045,0,0
2006-06-15,0.02112474,0.008326692,0.010242745,0.006697029,6.991403,-0.013331978616214919,-0.02109964144740691,0,0
2006-06-16,-0.006131955,0.008721527,0.0050185034,0.008049757,7.10976,-0.013975590930885762,-0.022071109130344827,0,0
2006-06-19,-0.00916889,0.007283572,0.009223668,0.00786782,7.4818935,-0.011698353648946572,-0.01836026775139307,0,0
2006-06-20,0.0031987233,0.007728565,0.0067991903,0.007950989,7.512777,-0.01241524575651787,-0.019475964247191023,0,0
2006-06-21,0.0073580923,0.0075717806,0.009954116,0.0076954346,7.1652446,-0.012137685070729248,-0.01914993643263609,0,0
2006-06-22,-0.004567578,0.008219325,0.00829149,0.007608376,7.575275,-0.013208203324573677,-0.020699842653101753,0,0
2006-06-23,-0.00039816843,0.008303425,0.0073101153,0.0074559716,7.195471,-0.01331314613350948,-0.02099351115647871,0,0
2006-06-26,0.0037762143,0.007795501,0.0039117397,0.0071793334,7.152087,-0.012495230186629175,-0.01971856280177241,0,0
2006-06-27,-0.008366583,0.0061391755,0.0066401223,0.0069637466,6.031655,-0.009744027796109616,-0.0157459603725584,0,0
2006-06-28,0.006380879,0.006319284,0.0051420266,0.0070653846,7.2099376,-0.010132855498105848,-0.0159745376465744,0,0
2006-06-29,0.019486887,0.006111673,0.008661369,0.0070406203,7.040114,-0.009788832978192916,-0.015478391912648885,0,0
2006-06-30,-0.0023419214,0.0069207484,0.0042380067,0.008195605,6.1426477,-0.010998262391025073,-0.017723251060965436,0,0
2006-07-03,0.0068153315,0.005984599,0.0032719453,0.007906228,6.09541,-0.009505594376640517,-0.015335854940144713,0,0
2006-07-04,-0.00038819876,0.004886201,0.0013682477,0.007943786,5.8272114,-0.007752447112250602,-0.01253788484380544,0,0
2006-07-05,-0.006231763,0.0035315598,0.006775795,0.0077099376,5.53934,-0.0056031733698026645,-0.009061905415575073,1,0
2006-07-06,0.0023414644,0.0047174348,0.0050305626,0.0075826454,5.7696247,-0.007484682522003419,-0.012104834279363302,0,0
2006-07-07,-0.006060032,0.0052004936,0.009792865,0.00734924,5.822339,-0.008251103996499797,-0.01334435311127772,0,0
2006-07-10,0.0015673984,0.0064274813,0.005540646,0.00726375,5.9786296,-0.01019784252011025,-0.01649277619325626,0,0
2006-07-11,0.0041027702,0.006135895,0.007835993,0.007164591,5.46932,-0.00973521188442434,-0.015744572490417642,0,0
2006-07-12,-0.0109783495,0.006473001,0.008319717,0.0071338564,5.52176,-0.010270064226773196,-0.016609578981879248,1,0
2006-07-13,-0.01649645,0.0071035223,0.0077088447,0.0071820975,6.146473,-0.011289192168850522,-0.018190361013529145,1,0
2006-07-14,-0.0042172973,0.0071822437,0.008934932,0.007836808,6.1415696,-0.011413688501153955,-0.018393181467631612,0,0
2006-07-17,-0.0014097274,0.007618122,0.007155542,0.0076835817,6.0325694,-0.012091523643238677,-0.01953896166154995,0,0
