timestamp,ln_true,ln_pred,ret_true,ret_pred,price_true,price_pred,train_loss
2023-06-02 18:00:00,10.2107001564,10.2054969511,0.0049776896,-0.0002255157,27192.6000000000,27051.4787783602,0.0637512803
2023-06-02 19:00:00,10.2124057831,10.2085745211,0.0017056267,-0.0021256354,27239.0200000000,27134.8598368549,0.0464685112
2023-06-02 20:00:00,10.2099732240,10.2124224140,-0.0024325591,0.0000166308,27172.8400000000,27239.4730116629,0.0095801223
2023-06-02 21:00:00,10.2112442741,10.2104609894,0.0012710501,0.0004877653,27207.4000000000,27186.0972025566,0.0002246877
2023-06-02 22:00:00,10.2132828162,10.2104585671,0.0020385421,-0.0007857070,27262.9200000000,27186.0313523256,0.0125275208
2023-06-02 23:00:00,10.2125368365,10.2120227753,-0.0007459797,-0.0012600409,27242.5900000000,27228.5892389186,0.0019323458
2023-06-03 00:00:00,10.2096879721,10.2118234883,-0.0028488644,-0.0007133482,27165.0900000000,27223.1634774802,0.0070411260
2023-06-03 01:00:00,10.2084101494,10.2096490083,-0.0012778227,-0.0000389638,27130.4000000000,27164.0315663111,0.0068559512
2023-06-03 02:00:00,10.2092523918,10.2080610715,0.0008422424,-0.0003490779,27153.2600000000,27120.9310292242,0.0018463416
2023-06-03 03:00:00,10.2088818336,10.2081795554,-0.0003705582,-0.0010728364,27143.2000000000,27124.1446145974,0.0023454891
2023-06-03 04:00:00,10.2095094182,10.2080185591,0.0006275846,-0.0008632744,27160.2400000000,27119.7780803232,0.0021778014
2023-06-03 05:00:00,10.2093974836,10.2081406051,-0.0001119346,-0.0013688131,27157.2000000000,27123.0881407979,0.0061931796
2023-06-03 06:00:00,10.2103231446,10.2083377975,0.0009256610,-0.0010596861,27182.3500000000,27128.4371356888,0.0051872232
2023-06-03 07:00:00,10.2100313686,10.2092162010,-0.0002917760,-0.0011069436,27174.4200000000,27152.2773181572,0.0003004970
2023-06-03 08:00:00,10.2090078241,10.2092626127,-0.0010235446,-0.0007687560,27146.6200000000,27153.5375306611,0.0031801467
2023-06-03 09:00:00,10.2091879408,10.2085136431,0.0001801167,-0.0004941809,27151.5100000000,27133.2079729043,0.0004756479
2023-06-03 10:00:00,10.2087639334,10.2082080782,-0.0004240074,-0.0009798626,27140.0000000000,27124.9182821873,0.0003128703
2023-06-03 11:00:00,10.2083876651,10.2080390167,-0.0003762683,-0.0007249167,27129.7900000000,27120.3328894331,0.0000126315
2023-06-03 12:00:00,10.2097144763,10.2078058684,0.0013268112,-0.0005817968,27165.8100000000,27114.0105666432,0.0064141769
2023-06-03 13:00:00,10.2097575442,10.2084527737,0.0000430679,-0.0012617026,27166.9800000000,27131.5564407110,0.0050472114
2023-06-03 14:00:00,10.2099143400,10.2088542435,0.0001567957,-0.0009033007,27171.2400000000,27142.4511278214,0.0020336017
2023-06-03 15:00:00,10.2148346366,10.2091172910,0.0049202967,-0.0007970490,27305.2600000000,27149.5918199212,0.1192552596
2023-06-03 16:00:00,10.2127530187,10.2127015803,-0.0020816179,-0.0021330563,27248.4800000000,27247.0784186214,0.0019516464
2023-06-03 17:00:00,10.2095337181,10.2131223618,-0.0032193006,0.0003693430,27160.9000000000,27258.5458954006,0.0345749035
2023-06-03 18:00:00,10.2090376616,10.2098257382,-0.0004960565,0.0002920201,27147.4300000000,27168.8326861125,0.0037430120
2023-06-03 19:00:00,10.2071546805,10.2086841311,-0.0018829811,-0.0003535304,27096.3600000000,27137.8342532242,0.0057885600
2023-06-03 20:00:00,10.2058980030,10.2066609878,-0.0012566775,-0.0004936927,27062.3300000000,27082.9860252377,0.0022222507
2023-06-03 21:00:00,10.2037554650,10.2058058572,-0.0021425380,-0.0000921458,27004.4100000000,27059.8364349614,0.0122886356
2023-06-03 22:00:00,10.2062386399,10.2033768353,0.0024831749,-0.0003786297,27071.5500000000,26994.1872647556,0.0224069227
2023-06-03 23:00:00,10.2061525680,10.2050838308,-0.0000860719,-0.0011548091,27069.2200000000,27040.3055713794,0.0001113826
